,open,high,low,close,results
2004-07-22,1.2269,1.2296,1.2236,1.2245,2
2004-07-23,1.2246,1.225,1.2091,1.2105,2
2004-07-25,1.2105,1.2135,1.209,1.2133,2
2004-07-26,1.2134,1.2173,1.2111,1.2146,2
2004-07-27,1.2145,1.219,1.2036,1.2071,0
2004-07-28,1.2072,1.208,1.2003,1.2063,0
2004-07-29,1.2064,1.2098,1.1993,1.2048,1
2004-07-30,1.2049,1.2123,1.2004,1.2023,1
2004-08-01,1.2058,1.2068,1.2033,1.2062,1
2004-08-02,1.2063,1.2094,1.2012,1.2029,1
2004-08-03,1.203,1.2077,1.1996,1.2033,1
2004-08-04,1.2032,1.2069,1.1971,1.2054,1
2004-08-05,1.2053,1.2075,1.2021,1.2068,1
2004-08-06,1.2067,1.2293,1.2046,1.2285,0
2004-08-08,1.229,1.229,1.2266,1.2281,0
2004-08-09,1.228,1.2292,1.2248,1.2276,1
2004-08-10,1.2275,1.232,1.2224,1.2235,1
2004-08-11,1.2236,1.225,1.2197,1.2236,1
2004-08-12,1.2237,1.2305,1.2222,1.2231,1
2004-08-13,1.2229999999999999,1.2377,1.218,1.2374,0
2004-08-15,1.2378,1.2383,1.2364,1.2374,2
2004-08-16,1.2375,1.2376,1.2318,1.2364,2
2004-08-17,1.2363,1.2392,1.2312,1.2349,2
2004-08-18,1.235,1.2366,1.2285,1.2337,2
2004-08-19,1.2338,1.2381,1.2336,1.2379,2
2004-08-20,1.2378,1.2383,1.2281,1.2312,2
2004-08-22,1.2323,1.2323,1.2294,1.2297,2
2004-08-23,1.2298,1.2308,1.2134,1.2147,2
2004-08-24,1.2133,1.215,1.2056,1.2071,1
2004-08-25,1.2072,1.2117,1.2067,1.2078,1
2004-08-26,1.2077,1.2124,1.2045,1.2117,2
2004-08-27,1.2118,1.2137,1.2008,1.2016,1
2004-08-29,1.2023,1.2023,1.2001,1.2008,1
2004-08-30,1.2007,1.2088,1.199,1.2088,1
2004-08-31,1.2089,1.2198,1.2071,1.219,2
2004-09-01,1.2191,1.2222,1.2146,1.2184,2
2004-09-02,1.2183,1.2201,1.2143,1.2174,2
2004-09-03,1.2173,1.22,1.2044,1.2064,1
2004-09-05,1.2069,1.207,1.2053,1.2066,1
2004-09-06,1.2065,1.2081,1.2049,1.2062,1
2004-09-07,1.2063,1.2113,1.206,1.2105,1
2004-09-08,1.2106,1.2201,1.2028,1.2196,1
2004-09-09,1.2195,1.225,1.2159,1.2248,2
2004-09-10,1.2247,1.2312,1.22,1.2271,2
2004-09-12,1.2268,1.229,1.2258,1.2275,2
2004-09-13,1.2275,1.2281,1.2225,1.2271,2
2004-09-14,1.2272,1.2296,1.2228,1.2239,2
2004-09-15,1.224,1.2263,1.2136,1.2153,1
2004-09-16,1.2154,1.2199,1.2123,1.2192,1
2004-09-17,1.2193,1.2225,1.216,1.2185,1
2004-09-19,1.2186,1.2186,1.2155,1.2171,1
2004-09-20,1.2172,1.2183,1.2127,1.218,1
2004-09-21,1.2179,1.2348,1.2173,1.2325,0
2004-09-22,1.2326,1.2334,1.2226,1.228,1
2004-09-23,1.2279,1.2335,1.2256,1.2285,1
2004-09-24,1.2286,1.2363,1.2239,1.2269,1
2004-09-26,1.2284,1.2293,1.2269,1.2282,1
2004-09-27,1.2283,1.2315,1.225,1.2298,1
2004-09-28,1.2297,1.2349,1.2282,1.2331,1
2004-09-29,1.2332,1.2343,1.2291,1.2325,1
2004-09-30,1.2324,1.2445,1.2316,1.2426,2
2004-10-01,1.2427,1.2434,1.2387,1.2406,2
2004-10-03,1.2391,1.2393,1.2362,1.2364,2
2004-10-04,1.2365,1.2381,1.226,1.2271,1
2004-10-05,1.227,1.2329999999999999,1.2268,1.232,1
2004-10-06,1.2319,1.2324,1.225,1.229,1
2004-10-07,1.2291,1.2316,1.2277,1.2311,1
2004-10-08,1.2309999999999999,1.2434,1.2283,1.2409999999999999,2
2004-10-10,1.2423,1.2427,1.2397,1.2398,2
2004-10-11,1.2399,1.2417,1.2359,1.2368,2
2004-10-12,1.2369,1.2369,1.229,1.2314,1
2004-10-13,1.2313,1.2357,1.2228,1.2354,1
2004-10-14,1.2355,1.2421,1.2344,1.2392,1
2004-10-15,1.2393,1.2507,1.2379,1.2474,1
2004-10-17,1.2482,1.2488,1.2476,1.2484,1
2004-10-18,1.2485,1.2535,1.2456,1.2464,1
2004-10-19,1.2465,1.2528,1.2456,1.2503,1
2004-10-20,1.2504,1.2631,1.25,1.2587,1
2004-10-21,1.2588,1.2653,1.258,1.2613,1
2004-10-22,1.2614,1.2685,1.26,1.2678,1
2004-10-24,1.2697,1.2794,1.2697,1.2775,2
2004-10-25,1.2774,1.2844,1.2752,1.2833,2
2004-10-26,1.2832,1.2834,1.2729,1.2739,2
2004-10-27,1.274,1.2814,1.2681,1.2723,1
2004-10-28,1.2724,1.2768,1.2633,1.2747,1
2004-10-29,1.2746,1.28,1.2708,1.2792,2
2004-10-31,1.2805,1.2835,1.2775,1.278,2
2004-11-01,1.2781,1.2796,1.272,1.2744,1
2004-11-02,1.2743,1.275,1.2667,1.2692,1
2004-11-03,1.2693,1.2834,1.2658,1.2825,1
2004-11-04,1.2826,1.2901,1.2794,1.2887,1
2004-11-05,1.2886,1.2972,1.2772,1.2971,2
2004-11-07,1.2959,1.2989,1.2944,1.2976,2
2004-11-08,1.2977,1.2988,1.2892,1.2918,0
2004-11-09,1.2917,1.2941,1.2884,1.2899,1
2004-11-10,1.2898,1.3008,1.2852,1.2879,1
2004-11-11,1.288,1.2924,1.2859,1.2917,1
2004-11-12,1.2918,1.2991,1.2876,1.2976,0
2004-11-14,1.298,1.3,1.2959,1.2975,0
2004-11-15,1.2974,1.2996,1.2919,1.2942,1
2004-11-16,1.2941,1.2997,1.2924,1.2966,1
2004-11-17,1.2965,1.305,1.2963,1.3037,1
2004-11-18,1.3036,1.3075,1.2942,1.2958,1
2004-11-19,1.2957,1.3071,1.2948,1.3023,1
2004-11-20,1.3023,1.3023,1.3023,1.3023,1
2004-11-21,1.3023,1.3053,1.3019,1.3037,1
2004-11-22,1.3036,1.3054,1.2979,1.2996,1
2004-11-23,1.2997,1.3108,1.2988,1.3093,1
2004-11-24,1.3092,1.3192,1.3087,1.3181,1
2004-11-25,1.3182,1.3295,1.3169,1.3289,0
2004-11-26,1.3288,1.3331,1.3186,1.3295,1
2004-11-27,1.3295,1.3295,1.3295,1.3295,1
2004-11-28,1.3269,1.3289,1.3237,1.3265,1
2004-11-29,1.3266,1.3307,1.3232,1.3274,1
2004-11-30,1.3275,1.3338,1.3234,1.3309,1
2004-12-01,1.3308,1.3375,1.3277,1.3363,2
2004-12-02,1.3362,1.3385,1.3239,1.3285,1
2004-12-03,1.3284,1.3462,1.3261,1.3457,2
2004-12-05,1.3445,1.3453,1.3430000000000002,1.3448,2
2004-12-06,1.3447,1.3457,1.3391,1.3423,2
2004-12-07,1.3422,1.347,1.3342,1.3361,2
2004-12-08,1.3359999999999999,1.3379,1.3196,1.331,2
2004-12-09,1.3308,1.3357,1.3226,1.3227,1
2004-12-10,1.3228,1.3259,1.3143,1.3226,1
2004-12-12,1.32,1.329,1.319,1.3281,1
2004-12-13,1.328,1.3328,1.3244,1.3293,1
2004-12-14,1.3292,1.334,1.3262,1.3307,1
2004-12-15,1.3306,1.3444,1.3304,1.341,2
2004-12-16,1.3409,1.3431,1.3205,1.3265,1
2004-12-17,1.3264,1.3319,1.3229,1.3312,1
2004-12-18,1.3312,1.3312,1.3312,1.3312,1
2004-12-19,1.3312,1.3341,1.33,1.3324,1
2004-12-20,1.3325,1.3411,1.3322,1.3392,1
2004-12-21,1.3393,1.341,1.3346,1.3356,1
2004-12-22,1.3355,1.344,1.3347,1.3433,1
2004-12-23,1.3432,1.3519999999999999,1.3425,1.3501,1
2004-12-24,1.3502,1.355,1.3487,1.3531,1
2004-12-25,1.3531,1.3531,1.3531,1.3531,1
2004-12-26,1.3531,1.3545,1.3517,1.354,1
2004-12-27,1.3541,1.3642,1.3526,1.36,2
2004-12-28,1.3601,1.3646,1.3568,1.3611,2
2004-12-29,1.361,1.365,1.3559,1.3634,2
2004-12-30,1.3635,1.3667,1.3577,1.3627,2
2004-12-31,1.3626,1.3662,1.3514,1.3555,2
2005-01-03,1.3555,1.3576,1.3441,1.3487,2
2005-01-04,1.3486,1.3497,1.3252,1.3268,2
2005-01-05,1.3269,1.3303,1.3216,1.3261,2
2005-01-06,1.3262,1.3272,1.3158,1.3198,2
2005-01-07,1.3197,1.3251,1.3028,1.3053,1
2005-01-08,1.3053,1.3053,1.3053,1.3053,1
2005-01-09,1.3053,1.3092,1.3053,1.3081,1
2005-01-10,1.3082,1.3137,1.3061,1.3134,1
2005-01-11,1.3133,1.3173,1.3103,1.3114,1
2005-01-12,1.3115,1.3295,1.3084,1.3255,2
2005-01-13,1.3254,1.3268,1.311,1.3112,2
2005-01-14,1.3117,1.3138,1.3058,1.3118,2
2005-01-15,1.3118,1.3118,1.3118,1.3118,2
2005-01-16,1.3118,1.3121,1.3094,1.3112,2
2005-01-17,1.3113,1.3129,1.301,1.3035,2
2005-01-18,1.3033,1.3076,1.2997,1.3027,0
2005-01-19,1.3028,1.3119,1.2965,1.301,0
2005-01-20,1.3011,1.3027,1.2924,1.2956,1
2005-01-21,1.2957,1.3069,1.2945,1.3049,0
2005-01-22,1.3049,1.3049,1.3049,1.3049,0
2005-01-23,1.3049,1.3058,1.3033,1.3048,0
2005-01-24,1.3049,1.31,1.3007,1.3023,0
2005-01-25,1.3024,1.3076,1.2947,1.2988,1
2005-01-26,1.2987,1.3109,1.2971,1.3077,0
2005-01-27,1.3076,1.3125,1.3013,1.3027,0
2005-01-28,1.3028,1.3081,1.2988,1.3044,2
2005-01-29,1.3044,1.3044,1.3044,1.3044,2
2005-01-30,1.3044,1.3044,1.3009,1.3027,2
2005-01-31,1.3028,1.3061,1.2977,1.3052,2
2005-02-01,1.3051,1.3089,1.3004,1.308,2
2005-02-02,1.3081,1.3094,1.3012,1.3021,2
2005-02-03,1.3022,1.3038,1.2944,1.2971,2
2005-02-04,1.297,1.3045,1.2869,1.2873,2
2005-02-06,1.2832,1.2848,1.2828,1.2829,1
2005-02-07,1.2830000000000001,1.2866,1.2734,1.2763,1
2005-02-08,1.2762,1.2799,1.2735,1.2759,1
2005-02-09,1.276,1.2824,1.2741,1.2814,1
2005-02-10,1.2815,1.2908,1.274,1.2878,1
2005-02-11,1.2879,1.2898,1.2848,1.2869,1
2005-02-12,1.2869,1.2869,1.2869,1.2869,1
2005-02-13,1.2869,1.2957,1.2869,1.2935,1
2005-02-14,1.2936,1.2991,1.2928,1.2957,1
2005-02-15,1.2958,1.3054,1.2954,1.3022,1
2005-02-16,1.3021,1.3065,1.2961,1.3047,1
2005-02-17,1.3046,1.3090000000000002,1.3016,1.307,1
2005-02-18,1.3071,1.3084,1.3016,1.3076,1
2005-02-19,1.3076,1.3076,1.3076,1.3076,1
2005-02-20,1.3076,1.3076,1.3035,1.3052,1
2005-02-21,1.3051,1.3166,1.3048,1.3149,1
2005-02-22,1.3149,1.3276,1.3147,1.3241,0
2005-02-23,1.3242,1.3251,1.3186,1.3237,2
2005-02-24,1.3236,1.3271,1.3179,1.3208,2
2005-02-25,1.3207,1.325,1.3148,1.3249,2
2005-02-26,1.3249,1.3249,1.3249,1.3249,2
2005-02-27,1.3249,1.3281,1.3234,1.3263,2
2005-02-28,1.3264,1.3281,1.317,1.3195,2
2005-03-01,1.3196,1.3228,1.3149,1.3169,1
2005-03-02,1.317,1.3176,1.3090000000000002,1.3138,1
2005-03-03,1.3137,1.3168,1.3098,1.3107,1
2005-03-04,1.3106,1.3255,1.3090000000000002,1.3245,1
2005-03-06,1.324,1.325,1.3229,1.3234,1
2005-03-07,1.3235,1.3242,1.3181,1.3226,1
2005-03-08,1.3227,1.3363,1.3216,1.3348,1
2005-03-09,1.3347,1.3458,1.3333,1.3435,2
2005-03-10,1.3434,1.3455,1.3399,1.3427,2
2005-03-11,1.3426,1.3481,1.3396,1.3457,2
2005-03-13,1.3465,1.3478,1.3444,1.3453,2
2005-03-14,1.3454,1.3457,1.3337,1.3368,2
2005-03-15,1.3367,1.3412,1.3293,1.3314,1
2005-03-16,1.3315,1.344,1.3311,1.3402,2
2005-03-17,1.3401,1.3421,1.3344,1.3373,2
2005-03-18,1.3372,1.3373,1.3267,1.3321,2
2005-03-20,1.3312,1.3318,1.3253,1.3259,2
2005-03-21,1.3258,1.3276,1.3142,1.3165,2
2005-03-22,1.3166,1.3224,1.3056,1.3084,2
2005-03-23,1.3083,1.3088,1.2963,1.2993,2
2005-03-24,1.2992,1.3034,1.2931,1.2945,0
2005-03-25,1.2944,1.2971,1.2942,1.296,0
2005-03-27,1.2957,1.2958,1.2888,1.291,1
2005-03-28,1.2911,1.2956,1.2859,1.2937,2
2005-03-29,1.2939,1.2968,1.2899,1.295,2
2005-03-30,1.295,1.2985,1.2914,1.2917,1
2005-03-31,1.2918,1.3019,1.2915,1.296,2
2005-04-01,1.2961,1.3058,1.2873,1.2908,2
2005-04-03,1.2895,1.2906,1.2881,1.2899,1
2005-04-04,1.29,1.2904,1.2818,1.2826,1
2005-04-05,1.2825,1.2887,1.2802,1.2874,1
2005-04-06,1.2873,1.2912,1.2843,1.2885,1
2005-04-07,1.2886,1.2941,1.2815,1.2824,1
2005-04-08,1.2823,1.2934,1.2811,1.2933,2
2005-04-10,1.2933,1.2946,1.291,1.2928,2
2005-04-11,1.2929,1.3004,1.2921,1.2979,2
2005-04-12,1.298,1.3016,1.2865,1.2913,2
2005-04-13,1.2914,1.2957,1.2851,1.2881,2
2005-04-14,1.2882,1.2890000000000001,1.2769,1.2807,1
2005-04-15,1.2805,1.2942,1.2781,1.2921,1
2005-04-17,1.2915,1.2928,1.2878,1.2890000000000001,1
2005-04-18,1.2889,1.3046,1.2886,1.3018,1
2005-04-19,1.3019,1.3084,1.2984,1.3074,2
2005-04-20,1.3073,1.3111,1.2994,1.3097,2
2005-04-21,1.3096,1.3125,1.3023,1.3036,2
2005-04-22,1.3037,1.3094,1.3032,1.3065,2
2005-04-24,1.3064,1.3071,1.3003,1.3015,2
2005-04-25,1.3016,1.3047,1.2955,1.3011,2
2005-04-26,1.301,1.3015,1.2947,1.2974,2
2005-04-27,1.2975,1.2990000000000002,1.2907,1.2931,0
2005-04-28,1.2932,1.2943,1.2884,1.2917,0
2005-04-29,1.2916,1.298,1.2856,1.2866,1
2005-05-01,1.2866,1.287,1.2842,1.2855,1
2005-05-02,1.2855,1.2876,1.2833,1.2839,1
2005-05-03,1.2838,1.2967,1.2833,1.2959,2
2005-05-04,1.2959,1.2974,1.2919999999999998,1.2941,2
2005-05-05,1.2941,1.2992,1.2928,1.2946,2
2005-05-06,1.2946,1.2966,1.2813,1.2821,2
2005-05-08,1.2819,1.2829,1.2796,1.2805,1
2005-05-09,1.2804,1.2872,1.2792,1.2855,2
2005-05-10,1.2856,1.2897,1.2817,1.2871,2
2005-05-11,1.287,1.2912,1.278,1.281,2
2005-05-12,1.2809,1.2811,1.2667,1.2676,2
2005-05-13,1.2676,1.2691,1.2611,1.2627,0
2005-05-15,1.263,1.2633,1.2585,1.2606,0
2005-05-16,1.2606,1.2651,1.2583,1.263,0
2005-05-17,1.2629,1.2667,1.2589,1.2613,0
2005-05-18,1.2613,1.2691,1.2605,1.2684,2
2005-05-19,1.2684,1.2687,1.2606,1.2644,2
2005-05-20,1.2645,1.2656,1.2536,1.2566,0
2005-05-22,1.2552,1.2567,1.2544,1.2566,2
2005-05-23,1.2567,1.2599,1.2537,1.2568,2
2005-05-24,1.2569,1.263,1.2562,1.2594,2
2005-05-25,1.2593,1.262,1.2554,1.2601,2
2005-05-26,1.2602,1.2605,1.2497,1.2518,2
2005-05-27,1.2519,1.2591,1.2517,1.258,2
2005-05-29,1.2529,1.2547,1.2513,1.254,2
2005-05-30,1.2541,1.2541,1.2373,1.2398,2
2005-05-31,1.2397,1.2412,1.2298,1.2316,2
2005-06-01,1.2317,1.2341,1.2162,1.2211,1
2005-06-02,1.2212,1.23,1.2184,1.2291,2
2005-06-03,1.229,1.2341,1.2208,1.2232,1
2005-06-05,1.2231,1.2266,1.2222,1.2262,2
2005-06-06,1.2263,1.2296,1.2233,1.2256,2
2005-06-07,1.2255,1.2325,1.2254,1.2309999999999999,2
2005-06-08,1.2309,1.2355,1.2209,1.2239,2
2005-06-09,1.224,1.226,1.2177,1.2235,2
2005-06-10,1.2234,1.2248,1.2109,1.212,1
2005-06-12,1.2109999999999999,1.2122,1.2068,1.2098,1
2005-06-13,1.2099,1.2151,1.2029,1.2134,2
2005-06-14,1.2135,1.2153,1.2018,1.2047,1
2005-06-15,1.2048,1.2134,1.2032,1.2072,1
2005-06-16,1.2073,1.2169,1.2059,1.2108,1
2005-06-17,1.2107,1.2287,1.2093,1.2284,2
2005-06-19,1.222,1.224,1.2184,1.2236,2
2005-06-20,1.2235,1.224,1.2125,1.2145,2
2005-06-21,1.2146,1.2207,1.2073,1.2167,2
2005-06-22,1.2166,1.22,1.2101,1.2128,2
2005-06-23,1.2127,1.2131,1.2018,1.2021,1
2005-06-24,1.202,1.2109,1.1984,1.2103,2
2005-06-26,1.2095,1.2139,1.2092,1.2128,2
2005-06-27,1.2129,1.2187,1.2126,1.2162,2
2005-06-28,1.2161,1.217,1.2053,1.2066,2
2005-06-29,1.2067,1.2113,1.2018,1.2093,2
2005-06-30,1.2094,1.2121,1.2046,1.2105,2
2005-07-03,1.1945,1.1948,1.1904,1.1912,1
2005-07-04,1.1913,1.195,1.1893,1.1914,1
2005-07-05,1.1915,1.194,1.187,1.1915,1
2005-07-06,1.1916,1.1953,1.1895,1.1919,1
2005-07-07,1.192,1.2039,1.1917,1.1935,1
2005-07-08,1.1936,1.199,1.1877,1.1969,1
2005-07-10,1.197,1.2007,1.1958,1.2002,1
2005-07-11,1.2003,1.2156,1.1993,1.2153,2
2005-07-12,1.2152,1.2257,1.2144,1.2221,2
2005-07-13,1.222,1.2229,1.206,1.2068,2
2005-07-14,1.2067,1.2126,1.2061,1.2099,2
2005-07-15,1.2098,1.2138,1.2025,1.2044,1
2005-07-17,1.2031,1.2056,1.2024,1.2049,1
2005-07-18,1.2048,1.2091,1.2044,1.2054,1
2005-07-19,1.2053,1.2099,1.1956,1.2083,1
2005-07-20,1.2084,1.2202,1.1999,1.2165,2
2005-07-21,1.2164,1.2257,1.2101,1.2176,2
2005-07-22,1.2175,1.2192,1.2056,1.206,1
2005-07-24,1.206,1.2064,1.2038,1.2055,1
2005-07-25,1.2054,1.209,1.2024,1.2038,1
2005-07-26,1.2037,1.2064,1.1982,1.2016,1
2005-07-27,1.2015,1.2087,1.1968,1.2075,1
2005-07-28,1.2074,1.215,1.2038,1.2126,1
2005-07-29,1.2127,1.2162,1.2077,1.213,1
2005-07-31,1.2128,1.2188,1.2121,1.2184,1
2005-08-01,1.2183,1.2252,1.2166,1.2222,1
2005-08-02,1.2223,1.2255,1.2151,1.2166,1
2005-08-03,1.2165,1.2386,1.216,1.2332,1
2005-08-04,1.2331,1.2404,1.2301,1.2362,1
2005-08-05,1.2361,1.2397,1.2315,1.2355,1
2005-08-07,1.236,1.236,1.2329999999999999,1.2337,1
2005-08-08,1.2336,1.2401,1.2318,1.2366,1
2005-08-09,1.2367,1.2416,1.2332,1.2362,1
2005-08-10,1.2363,1.2427,1.2339,1.2417,2
2005-08-11,1.2418,1.2477,1.2391,1.2464,2
2005-08-12,1.2463,1.2487,1.2386,1.244,2
2005-08-14,1.2465,1.2468,1.2407,1.2422,2
2005-08-15,1.2421,1.2423,1.2329,1.2332,2
2005-08-16,1.2333,1.2375,1.2298,1.2335,2
2005-08-17,1.2336,1.2336,1.2263,1.229,2
2005-08-18,1.2291,1.2295,1.2161,1.2172,1
2005-08-19,1.2173,1.2195,1.2129,1.2167,1
2005-08-21,1.2167,1.2193,1.2159,1.2182,1
2005-08-22,1.2183,1.2244,1.2165,1.2212,1
2005-08-23,1.2211,1.2256,1.2194,1.2213,1
2005-08-24,1.2212,1.2316,1.2164,1.2304,2
2005-08-25,1.2303,1.2329999999999999,1.2266,1.2304,2
2005-08-26,1.2303,1.2343,1.2274,1.2285,2
2005-08-28,1.2298,1.2349,1.2284,1.2324,2
2005-08-29,1.2323,1.2346,1.2211,1.2212,1
2005-08-30,1.2211,1.2236,1.2173,1.2231,1
2005-08-31,1.2232,1.2359,1.2192,1.2337,1
2005-09-01,1.2336,1.2525,1.2329,1.2482,1
2005-09-02,1.2483,1.2591,1.2476,1.2542,2
2005-09-04,1.2541,1.2582,1.2531,1.2577,2
2005-09-05,1.2578,1.2587,1.2486,1.249,2
2005-09-06,1.2491,1.2518,1.2445,1.2484,2
2005-09-07,1.2485,1.254,1.2406,1.2431,2
2005-09-08,1.2429999999999999,1.2453,1.2376,1.2424,2
2005-09-09,1.2425,1.246,1.2383,1.2418,2
2005-09-11,1.2407,1.2418,1.2311,1.2336,2
2005-09-12,1.2335,1.2351,1.2272,1.2307,2
2005-09-13,1.2306,1.2315,1.2247,1.2298,2
2005-09-14,1.2297,1.2334,1.2213,1.2226,2
2005-09-15,1.2227,1.2265,1.2196,1.2258,2
2005-09-16,1.2257,1.2309999999999999,1.2201,1.2233,2
2005-09-18,1.2171,1.2178,1.2146,1.217,2
2005-09-19,1.2169,1.2176,1.2103,1.2165,1
2005-09-20,1.2164,1.2193,1.2113,1.2166,1
2005-09-21,1.2165,1.2271,1.2164,1.2212,2
2005-09-22,1.2211,1.2239,1.2133,1.2161,2
2005-09-23,1.216,1.2164,1.2043,1.2043,2
2005-09-25,1.2032,1.2045,1.2011,1.2044,2
2005-09-26,1.2043,1.2084,1.2019,1.2033,2
2005-09-27,1.2032,1.2048,1.1979,1.2031,2
2005-09-28,1.2031,1.2073,1.1994,1.2066,2
2005-09-29,1.2066,1.2078,1.2006,1.2051,2
2005-09-30,1.205,1.2093,1.1998,1.2026,2
2005-10-02,1.2026,1.2035,1.1928,1.1948,1
2005-10-03,1.1946,1.1971,1.1901,1.1926,1
2005-10-04,1.1925,1.195,1.1907,1.1943,1
2005-10-05,1.1942,1.206,1.1931,1.2054,1
2005-10-06,1.2055,1.2205,1.2039,1.2169,2
2005-10-07,1.217,1.2181,1.2093,1.2125,2
2005-10-09,1.2118,1.2136,1.2112,1.2124,2
2005-10-10,1.2125,1.2154,1.2022,1.2033,2
2005-10-11,1.2034,1.2049,1.1958,1.1981,1
2005-10-12,1.198,1.2053,1.1954,1.1986,1
2005-10-13,1.1985,1.2039,1.1916,1.2038,2
2005-10-14,1.2039,1.2109,1.1982,1.2085,2
2005-10-16,1.2086,1.2123,1.206,1.2109999999999999,2
2005-10-17,1.2109,1.2109999999999999,1.1985,1.2002,2
2005-10-18,1.2001,1.2004,1.1918,1.1933,1
2005-10-19,1.1932,1.2006,1.1876,1.1962,1
2005-10-20,1.1963,1.2079,1.195,1.2047,2
2005-10-21,1.2047,1.206,1.1931,1.1952,1
2005-10-23,1.1939,1.1949,1.1923,1.1934,1
2005-10-24,1.1933,1.2022,1.193,1.1977,1
2005-10-25,1.1978,1.212,1.1939,1.2107,2
2005-10-26,1.2106,1.2139,1.2043,1.2114,2
2005-10-27,1.2113,1.2174,1.2085,1.2138,2
2005-10-28,1.2139,1.2171,1.2051,1.2068,2
2005-10-30,1.2062,1.2074,1.2046,1.2048,2
2005-10-31,1.2049,1.209,1.1971,1.198,1
2005-11-01,1.1979,1.2046,1.1973,1.2043,2
2005-11-02,1.2042,1.2086,1.1991,1.2073,2
2005-11-03,1.2074,1.2083,1.1933,1.1935,2
2005-11-04,1.1934,1.1996,1.1804,1.1823,2
2005-11-06,1.1813,1.1826,1.1804,1.1818,2
2005-11-07,1.1817,1.1834,1.1712,1.1726,0
2005-11-08,1.1725,1.1795,1.1711,1.1764,2
2005-11-09,1.1765,1.179,1.172,1.176,2
2005-11-10,1.1761,1.18,1.1673,1.1699,0
2005-11-11,1.1698,1.1734,1.1685,1.1725,0
2005-11-13,1.1723,1.1774,1.1716,1.1766,2
2005-11-14,1.1766,1.1774,1.1662,1.1695,1
2005-11-15,1.1694,1.1739,1.1641,1.1717,1
2005-11-16,1.1717,1.1731,1.1648,1.1677,1
2005-11-17,1.1678,1.1764,1.1645,1.1724,1
2005-11-18,1.1723,1.1796,1.1666,1.1775,0
2005-11-20,1.1774,1.1787,1.1764,1.1783,0
2005-11-21,1.1784,1.1839,1.1721,1.173,1
2005-11-22,1.1731,1.1829,1.1688,1.1814,2
2005-11-23,1.1813,1.1868,1.1766,1.1818,2
2005-11-24,1.1817,1.1824,1.1758,1.1774,2
2005-11-25,1.1775,1.1777,1.1712,1.1726,1
2005-11-27,1.1715,1.1718,1.169,1.1699,1
2005-11-28,1.17,1.1905,1.1684,1.1825,2
2005-11-29,1.1826,1.1839,1.1740000000000002,1.1778,2
2005-11-30,1.1777,1.1806,1.1755,1.1784,2
2005-12-01,1.1783,1.1794,1.1693,1.1726,1
2005-12-02,1.1727,1.175,1.1664,1.1719,1
2005-12-04,1.1703,1.172,1.169,1.1695,1
2005-12-05,1.1696,1.1822,1.169,1.1788,1
2005-12-06,1.1789,1.1809,1.1757,1.1776,1
2005-12-07,1.1777,1.1782,1.1706,1.172,1
2005-12-08,1.1721,1.1851,1.1713,1.1815,1
2005-12-09,1.1814,1.1838,1.1768,1.1814,1
2005-12-11,1.1784,1.1849,1.178,1.1842,1
2005-12-12,1.1843,1.1985,1.1821,1.1958,1
2005-12-13,1.1959,1.204,1.1909,1.2016,2
2005-12-14,1.2017,1.2108,1.1963,1.1997,2
2005-12-15,1.1996,1.2041,1.1936,1.196,2
2005-12-16,1.1959,1.2028,1.1959,1.2015,2
2005-12-18,1.2029,1.2041,1.2009,1.2015,2
2005-12-19,1.2014,1.2032,1.1964,1.1984,2
2005-12-20,1.1983,1.1998,1.1841,1.1869,0
2005-12-21,1.1868,1.1914,1.1803,1.1836,0
2005-12-22,1.1835,1.1898,1.1811,1.1877,1
2005-12-23,1.1876,1.1887,1.183,1.1878,1
2005-12-26,1.1839,1.1849,1.1834,1.1841,1
2005-12-27,1.1842,1.1878,1.1828,1.1847,1
2005-12-28,1.1846,1.1934,1.1814,1.1848,1
2005-12-29,1.1849,1.1885,1.1822,1.1843,1
2006-01-02,1.1815,1.1881,1.1815,1.1881,1
2006-01-03,1.1882,1.2084,1.1863,1.2066,1
2006-01-04,1.2065,1.2147,1.2034,1.21,0
2006-01-05,1.2099,1.2128,1.2067,1.2093,0
2006-01-06,1.2092,1.2182,1.2084,1.2153,2
2006-01-08,1.2149,1.2155,1.2132,1.2145,2
2006-01-09,1.2144,1.215,1.2046,1.2064,1
2006-01-10,1.2063,1.2111,1.2039,1.207,1
2006-01-11,1.2069,1.2162,1.2046,1.2139,2
2006-01-12,1.2138,1.2165,1.2009,1.204,1
2006-01-13,1.2039,1.2145,1.2037,1.2136,1
2006-01-15,1.2151,1.2177,1.2142,1.2159,2
2006-01-16,1.2158,1.2158,1.2079,1.2118,1
2006-01-17,1.2119,1.2143,1.2052,1.2091,1
2006-01-18,1.2092,1.2161,1.2072,1.2098,1
2006-01-19,1.2099,1.2127,1.2054,1.2082,1
2006-01-20,1.2083,1.2142,1.2042,1.2141,1
2006-01-22,1.2145,1.2261,1.214,1.2242,2
2006-01-23,1.2241,1.2324,1.2225,1.2288,2
2006-01-24,1.2287,1.2312,1.2254,1.2271,2
2006-01-25,1.227,1.2326,1.2238,1.2256,2
2006-01-26,1.2256,1.227,1.2195,1.2216,2
2006-01-27,1.2215,1.2236,1.2087,1.2105,2
2006-01-29,1.2109,1.2112,1.2086,1.209,2
2006-01-30,1.209,1.2117,1.2066,1.2099,2
